age,gender,job_role,province,salary,is_married,is_hereditary,weight,height,shampoo,is_smoker,education,stress,bald_prob
45,1,1,29,16357936.37092109,1,0,50.96997914314968,155.3842749704346,1,0,5,10,More Likely
29,0,0,3,9241683.491799206,1,0,90.08778323383736,190.6511558272053,4,1,0,10,Likely
29,0,1,27,6716849.839204255,1,0,57.7180465613194,152.78640205063405,2,1,5,10,Likely
40,1,2,31,5014581.431750322,1,0,58.57452467228923,165.6749446119275,4,0,4,8,More Likely
37,1,0,10,14210799.230584957,1,0,52.49704017035457,168.65701655309945,0,0,0,10,Likely
49,1,2,30,14188231.573341018,1,0,55.02888698276819,155.59313630586536,0,1,0,7,More Likely
27,0,0,13,4602958.545283495,1,0,58.26769270464381,189.45524208389983,0,1,5,4,Likely
38,1,0,2,7507433.577107474,1,0,51.86727502745936,154.57848196106704,3,1,4,6,Likely
46,0,0,25,8510648.97853214,1,0,54.4690073032601,163.0830753211517,4,0,0,1,Less Likely
43,1,1,6,5651897.006128082,1,1,50.25071337214058,171.55410827180748,3,0,0,1,More Likely
37,1,1,27,6158875.947243745,1,1,51.88033130683551,158.26453573202116,2,0,5,6,More Likely
34,1,0,11,6278725.058392295,1,0,47.19463201084364,151.30027156541732,4,1,2,3,Likely
33,0,0,9,14998050.370650625,1,0,86.52657648002673,174.9827798892902,1,0,0,9,Likely
54,0,1,5,7006814.337533589,1,0,52.18377169782271,165.80305692946507,1,0,0,8,More Likely
36,0,0,27,8694887.465761485,1,0,61.97909120038141,170.87274682225288,3,0,0,5,Likely
45,1,2,32,6030791.058726173,1,1,54.34883430968761,180.90027460195205,0,1,3,8,More Likely
51,0,2,2,6617853.800846405,1,0,43.96562353335159,169.252301817628,1,0,0,6,More Likely
48,1,1,25,12107800.336972984,1,0,47.09960427522983,162.3756616983812,2,1,0,3,More Likely
47,1,0,3,5152292.218291815,1,1,54.73191006819347,159.70853986587906,0,1,0,10,More Likely
36,0,1,18,5252503.39280634,1,0,56.65685644931325,155.27787458745962,0,1,3,8,Likely
30,1,0,4,16615003.893065188,1,0,61.08566905601967,167.0680292905114,0,0,0,7,Likely
34,1,0,13,6390383.447246552,1,0,50.12452267966102,162.16252573411958,2,0,0,4,Likely
46,0,1,29,9106707.1867325,1,0,48.032055676075245,184.4721285755104,2,1,0,5,More Likely
42,0,0,19,7076124.155143499,1,1,54.790218917900944,179.33913749877473,1,0,5,10,Likely
28,0,1,16,9325943.704721984,1,0,52.52262737879572,157.0208620992135,4,0,5,8,Likely
34,1,0,8,12803222.951133735,1,0,55.04236011303318,173.51750027894204,4,1,0,8,Likely
35,1,0,30,4971975.608575584,1,0,49.15489072813193,163.18146004485453,0,1,5,4,Likely
40,0,0,4,6332510.184691726,1,0,49.845892800530464,162.2849021409286,1,0,0,4,Less Likely
35,0,1,17,14445536.91040622,1,0,45.13620485219562,151.00696666435886,3,1,0,8,More Likely
57,1,0,3,7794150.63161409,1,0,83.59430550388393,195.5286770592263,1,1,3,6,More Likely
51,1,1,19,17841573.399378784,1,0,72.90597722579024,165.96266747217936,4,0,5,10,More Likely
28,0,1,33,9094120.541981963,1,1,57.49576352509163,170.67457918806792,3,0,4,7,Likely
26,0,0,27,12126661.27562661,1,0,54.9563250661133,178.84356178175938,2,0,3,10,Likely
62,0,1,3,4076702.376098247,1,0,49.857018090451454,173.1440415250776,0,0,0,9,Likely
39,1,1,20,4384746.179025844,1,0,46.5106668793807,170.68099768286498,4,1,0,5,Likely
45,1,0,29,15601774.42031071,1,0,48.5579796051896,151.32515885270792,1,0,0,9,Likely
44,1,0,32,7741319.95188721,1,0,51.85327797865966,155.43457410959726,3,0,4,5,Likely
43,1,0,16,7025669.356260421,1,0,59.217218400195456,150.53152731952665,2,1,5,8,Likely
45,1,0,18,35804231.74772103,1,0,51.30607578142061,161.73523634172167,2,1,5,10,More Likely
45,1,0,16,7179961.033851366,1,0,52.646225403026605,173.77648334956248,0,0,0,6,Likely
41,1,2,0,12373019.751598831,1,1,51.51159452332132,169.44367208448105,3,0,0,10,More Likely
53,1,0,9,5903244.494061021,1,0,48.26157770091238,173.580941427013,1,1,0,10,More Likely
44,1,0,24,10368209.183276497,1,0,62.68004704531435,165.8123358166727,0,1,0,1,Likely
41,1,1,14,6536183.710392215,1,0,56.65685718426455,159.80955461664456,2,1,5,6,Less Likely
41,1,1,32,10650008.576547196,1,0,55.747802956496585,157.78274332770945,4,1,1,7,More Likely
44,0,1,7,4702070.662011854,1,0,54.21518045249013,165.42064460177014,4,0,1,6,Likely
35,1,1,32,5321375.238317929,1,1,72.42356433082159,177.70212950582194,4,0,0,3,More Likely
32,0,0,31,11362211.172783531,1,0,53.814011410233135,169.8987247181437,2,0,0,3,Less Likely
36,1,1,20,17607386.890556373,1,0,42.79644878783334,159.69059898993967,3,0,5,1,Likely
49,0,0,15,11138199.110699316,1,1,48.27249005388852,168.48414629084317,4,1,0,8,More Likely
40,1,1,2,14867299.626680508,1,0,58.26956483973994,175.29943246400327,2,0,5,3,Likely
30,0,1,17,12580917.134388829,1,0,45.78168627642864,157.75730113632795,0,1,2,4,Likely
39,0,0,15,10850184.758017624,1,0,92.2581773768764,172.93388712696603,0,1,0,9,Likely
50,0,1,21,3439871.6664084727,1,0,50.53289805950649,150.39333345947512,1,1,0,8,More Likely
33,1,1,29,11615243.272429164,1,0,52.98364136246695,159.32052583450212,2,0,0,1,Likely
38,1,1,28,10045958.019174526,1,0,58.44532353196972,157.72966253843063,3,0,3,1,Likely
59,1,1,17,10202264.78815113,1,0,60.243370415606144,155.6109353466424,1,0,0,8,More Likely
31,1,2,12,6007957.705508145,1,0,76.68158040505915,170.4851883443095,2,0,0,3,More Likely
49,1,1,31,5810882.100892036,1,0,64.61976917163231,179.352016760893,2,1,2,8,More Likely
43,1,0,30,15216930.444882097,1,0,56.680381881385614,163.15107803488996,2,1,0,5,Likely
45,1,1,10,21557914.239732005,1,0,51.90075719123316,161.6814861708732,3,0,5,8,Likely
49,1,0,22,7923508.095173401,1,0,50.89196756432869,167.91672900092192,2,0,2,3,Likely
39,1,1,24,7381924.4240041375,1,0,54.66063612247858,179.80400731467438,0,0,5,4,Likely
44,1,0,33,11777656.043344596,1,0,64.66642147150017,166.77022740260423,3,0,0,5,Likely
50,1,1,5,8602609.074513666,1,0,54.38765745148477,180.40596286635332,3,0,3,4,Likely
34,1,0,6,3693616.801302515,1,1,62.53866859023994,169.7164345352741,1,1,0,7,More Likely
38,0,1,2,11020002.518779475,1,1,48.55052208730148,159.51806820112853,4,0,0,4,Likely
54,1,1,19,5656329.286531489,1,0,52.0393069575821,166.7928450292331,1,0,0,6,More Likely
36,0,0,2,13273269.239543203,1,0,48.72188934148469,172.15698664726682,4,1,2,3,Likely
45,1,2,23,5251393.952503651,1,1,65.63847728800957,167.47754088412904,4,1,0,3,More Likely
23,1,1,0,6686113.443834793,1,0,49.01087316570981,161.74575928368125,0,0,0,4,Likely
45,1,0,26,5317578.789070611,1,0,59.410771293788926,173.8613042091585,1,1,0,6,More Likely
47,0,0,16,12830613.761335583,1,0,63.44285427713047,168.19167905081505,1,1,4,8,Likely
31,1,2,26,10277667.31483218,1,0,53.81623040704249,196.2213398388361,0,0,1,3,More Likely
42,1,1,28,16739255.956517814,1,0,55.28455998574402,170.44812728777129,4,0,0,7,Likely
43,1,0,0,4956632.992386686,1,0,48.69738330090939,142.08372361439905,1,1,4,9,More Likely
47,1,1,33,3607382.0272200974,1,0,53.85336794435784,155.50323584728173,1,0,0,10,More Likely
37,1,0,5,6699069.89962131,1,0,45.46078420540947,178.27138305206827,4,1,5,1,Likely
39,0,0,33,15967764.014103636,1,0,48.0441597393896,160.3507096489545,2,1,0,6,Likely
30,0,1,10,4505001.692091176,1,0,60.17927584241399,164.59453186106091,0,1,0,10,Likely
21,1,1,16,15879582.679965183,1,0,57.49849447621668,147.280210265263,1,1,0,6,Likely
39,1,1,21,9202893.411496297,1,0,58.1909245298459,157.38724811955976,4,0,0,9,Likely
51,1,0,30,2989366.147887951,1,0,59.55260361468368,162.248998726234,2,0,5,9,Likely
48,1,0,24,8354533.71899553,1,0,54.26452114743134,153.0043461783482,3,0,0,6,Likely
56,1,0,26,2782835.9251822056,1,0,48.68837108319619,175.05600392048476,2,1,0,6,More Likely
21,1,0,24,10310906.832614882,1,0,54.46936867834712,178.69973815064486,1,0,3,6,Likely
58,0,0,11,4646332.587298998,1,0,49.429049378684205,155.7772617690011,1,0,5,7,Likely
54,1,0,27,4570797.917891425,1,0,53.1578288537772,159.10174794053412,2,1,0,1,Likely
37,0,1,11,3087078.647838525,1,0,54.02059903212837,147.98438953391118,3,0,0,3,Less Likely
24,0,1,28,6887274.806846574,1,0,57.17159608706309,170.07393219527972,1,0,0,1,Less Likely
25,0,1,11,20471945.31962916,1,0,55.60685548986041,176.20719295020896,0,0,0,9,Likely
42,1,0,26,5476698.286011306,1,1,65.0701207695644,168.01201691213308,1,0,5,10,More Likely
39,0,0,23,8462082.167076498,1,0,67.68355514028208,169.3931207525981,4,1,0,4,Likely
60,1,1,25,19222504.72486926,1,0,49.43295783381309,169.13618608781064,1,0,4,4,More Likely
29,1,1,32,6548110.58517576,1,0,63.5922976766106,167.0083849055917,3,1,0,2,Likely
38,0,0,33,26876950.0175162,1,0,74.79952193798695,183.6520830363143,3,1,5,3,Likely
37,0,1,18,12585332.252092369,1,0,48.94327640359888,145.51266602951964,1,1,5,5,Likely
50,1,0,21,3644520.072908536,1,0,52.499170837769256,165.5384264618513,2,1,4,7,More Likely
42,1,1,33,10101219.961824872,1,0,53.8977354428984,164.44144349647465,2,0,0,1,Likely
52,0,1,10,6782119.925248344,1,0,49.0204568165029,164.53505820801954,4,0,0,7,More Likely
45,0,0,13,7337387.11056704,1,0,68.15753823579738,169.7339298272224,3,0,0,2,Less Likely
51,1,2,0,3050890.305207541,1,0,52.72138934339304,173.2881907196327,0,1,5,6,More Likely
48,0,1,24,8432803.058044188,1,0,56.40839386470834,165.15007244418277,1,0,0,2,Likely
39,1,1,17,13337830.936871894,1,0,54.42250014536032,156.2144366585077,3,1,3,1,Likely
42,1,1,13,12747228.82667109,1,0,56.776840051231645,172.0434937527425,3,1,3,8,More Likely
42,0,0,7,11229810.484392129,1,1,55.4351966041291,166.16820018305685,1,0,0,7,More Likely
33,0,0,7,3127467.942364518,1,0,52.33827605132577,153.976483087269,3,1,0,6,Likely
25,1,0,10,16699503.501291534,1,0,62.74648960800809,177.68722523320434,2,1,4,1,Likely
41,0,2,18,17348345.65735838,1,0,48.90644087538406,165.31173139089563,2,0,0,10,More Likely
38,1,0,22,6194026.452246753,1,0,51.404107675858654,169.9188045834663,0,0,5,8,Likely
30,0,0,2,5350477.207082301,1,0,48.62111536550581,170.32874937594934,0,0,0,8,Likely
34,0,0,16,4628641.552905932,1,0,68.39552503626633,186.6662462177267,1,0,0,6,Less Likely
53,1,1,28,17485334.132622756,1,0,56.87347896801204,161.14393643644792,2,0,0,9,More Likely
56,1,0,8,1500000.0,1,0,67.86861579851491,160.14067947854434,0,1,5,10,More Likely
46,0,0,21,6087207.125910692,1,0,62.78718207861471,164.86668831467435,0,0,0,2,Less Likely
34,1,0,8,6915641.629699853,1,1,60.90515433115407,180.501035998002,4,1,0,9,More Likely
40,0,1,15,10981869.60454776,1,0,71.49080739742448,181.6335589894593,0,0,0,7,Likely
38,0,1,14,15042438.92339828,1,0,62.159613245480685,167.16601088068185,3,0,4,10,Likely
32,0,0,31,5125865.922850065,1,1,53.13704594775982,179.8193819714309,2,0,5,8,More Likely
31,1,1,33,9927317.745722868,1,1,46.42951515293638,150.3971352863393,0,1,0,9,More Likely
49,0,1,29,5898603.862014276,1,1,50.99658150613951,158.74605742471255,4,1,0,5,More Likely
33,0,0,7,5406441.8291059565,1,1,45.25106913720028,156.05042366372797,2,1,5,6,Likely
38,0,0,29,4508708.629974145,1,0,71.24103879780097,160.82473929244705,1,1,0,7,Likely
34,1,1,16,6173554.300404977,1,1,60.32399346817459,173.19100579402192,0,0,0,10,More Likely
36,1,0,15,5004873.556412967,1,0,54.27392753550153,173.26886111775818,4,0,0,8,Likely
49,0,0,10,9723626.388881654,1,1,52.41895391833838,164.1269730718898,1,1,0,1,More Likely
34,1,1,25,7083789.845724952,1,1,61.071667839293625,168.27200453842323,2,0,4,7,More Likely
53,1,2,24,7915237.825144544,1,0,51.608025050063816,172.2698239099685,0,0,0,9,More Likely
38,1,0,23,5827042.9515545145,1,0,64.1118498882299,167.93853027269537,2,0,2,7,Likely
26,1,2,25,5710418.285098054,1,1,50.94556615381104,154.5528282442169,1,1,5,3,More Likely
40,1,0,31,15770940.429038191,1,0,63.62485464768581,173.73532536500136,4,1,0,1,Likely
24,1,1,8,9102476.265506051,1,1,55.836688193409046,161.55275218495228,3,0,5,10,More Likely
36,0,0,7,10427901.615881048,1,1,61.74742646330452,177.45965068165756,2,1,0,10,More Likely
32,1,1,9,13376901.538516233,1,0,43.901597684845385,160.7365613130922,0,0,0,9,Likely
30,1,2,31,8785582.023419322,1,0,60.66937897737384,163.431672273932,1,1,3,2,More Likely
55,1,1,10,5026688.873995754,1,0,77.60373635106785,155.09905426434972,4,1,5,4,More Likely
52,0,0,14,11086493.651229452,1,0,52.16123483566865,159.716070712046,4,0,0,3,Likely
51,1,0,7,5356565.075546697,1,0,65.45659575648159,168.3369037398969,4,0,0,2,Likely
31,1,0,23,10850614.67054934,1,0,51.52861324163633,156.77302970883,1,0,1,6,Likely
32,1,0,9,5843361.37303282,1,0,66.15172194422232,164.7744148945472,0,0,5,5,Likely
43,1,1,23,2780529.435388813,1,1,46.85220117097096,186.8128295734769,0,0,5,8,More Likely
44,0,0,22,18449039.05629899,1,0,48.44102398905767,164.3271663078406,3,0,0,9,Likely
52,0,0,5,12361452.413835531,1,1,57.66217389544657,153.68508871334828,1,0,0,3,More Likely
35,1,0,19,6821844.75509271,1,0,54.72625410125478,163.4783003741298,3,1,2,5,Likely
43,1,1,15,9222078.914634343,1,0,45.97131897861155,162.25567771367727,3,1,0,5,Likely
39,1,0,18,10931158.78136362,1,1,50.45962468180852,173.9500003478607,0,0,4,3,More Likely
39,1,0,27,11386272.385193983,1,0,53.53785715319743,182.5633988889801,3,0,0,6,Likely
23,1,1,4,13243885.006841991,1,0,54.1378172707534,158.3542365669704,4,0,0,8,Likely
56,0,1,25,11912370.786003783,1,0,62.00286037343805,174.5890669409003,4,1,5,5,More Likely
28,0,2,12,3699845.561739465,1,0,43.66178191028306,160.00673029977418,4,1,5,7,More Likely
29,1,0,27,6856749.456395528,1,0,48.63683668560256,172.82567306172976,1,1,0,7,Likely
44,1,0,19,7164866.89492837,1,0,46.22178454647459,142.41112381199932,3,1,0,5,Likely
31,0,0,14,6603700.159117827,1,0,62.79348651562448,169.16913908014874,3,0,0,3,Less Likely
22,1,0,12,9345627.083192874,1,0,45.74121261499674,165.67597377741356,4,0,0,9,Likely
34,1,1,16,10246690.340181733,1,0,52.31138969551417,166.0441010892833,2,1,0,4,Likely
25,1,1,25,5807296.860651932,1,0,54.11932817367688,164.8615253821213,1,1,0,7,Likely
24,1,1,13,8863057.158171978,1,0,64.28240984770802,176.3877948259883,2,1,2,6,Likely
32,1,0,13,6898291.428645607,1,0,49.80176736372654,148.77528137889254,2,1,5,3,Likely
46,1,1,15,8578608.357997628,1,0,54.08316128039874,175.4998281146573,0,0,0,10,Likely
23,0,0,1,5468121.155699543,1,0,54.03399342325808,177.70619210118463,1,0,0,5,Less Likely
26,0,1,8,20648984.76954469,1,0,58.56078782078586,160.8010066766488,4,0,5,7,Likely
36,0,1,8,9429661.686491463,1,0,47.53548480310722,160.198119228911,4,1,0,8,Likely
42,1,1,9,3996920.3814007696,1,1,61.253045290779525,138.5784587527608,3,1,0,2,More Likely
33,1,0,16,8383231.025962868,1,0,57.42755569189988,164.36481498507464,3,0,0,5,Likely
21,1,0,7,8923116.10496173,1,0,64.57108380489397,174.69042296745567,3,1,0,7,Likely
29,0,0,23,11454848.250247544,1,0,45.3541048156888,152.6961659820628,0,0,0,10,Likely
60,1,1,2,11750474.6135808,1,0,58.427124456696575,162.28639385923864,4,1,0,6,More Likely
23,1,0,2,6057414.310616848,1,0,58.02397983976618,179.83097219277684,4,1,3,6,Likely
35,1,1,17,8534851.085936792,1,0,49.77692439179211,145.98245824560934,4,0,4,5,Likely
36,0,0,22,9763694.060070202,1,1,63.49211530373617,173.93664542410852,4,0,0,1,Likely
32,0,1,23,6122188.86280571,1,0,53.22356544417717,169.7943834730122,2,1,0,3,Likely
22,0,0,21,13601916.806725347,1,0,61.45513987265179,175.11713638264172,2,1,0,9,Likely
39,1,0,14,8837805.628115319,1,0,71.7671843287539,182.4711336581192,2,1,5,7,Likely
34,1,1,27,8055122.415573705,1,0,55.24271758818728,151.14095223458864,2,1,5,6,More Likely
50,1,1,0,6822908.945584943,1,0,50.81285667664788,157.44956982834412,4,0,0,7,Likely
46,1,1,0,10519144.953455016,1,0,93.69556268336508,192.2789614281853,1,1,5,3,More Likely
58,1,1,10,16255497.223634567,1,0,57.15545410701425,180.40318994764772,1,1,4,10,More Likely
52,1,0,33,16084805.313283728,1,0,52.02135628113198,164.79633615618408,0,0,3,3,Likely
33,0,1,33,3974207.9398116176,1,0,54.97242396915486,176.07913664017508,2,1,0,8,Likely
45,1,0,33,10430210.731094755,1,1,56.963976295234815,168.58119547748103,3,1,0,10,More Likely
32,1,0,16,5235929.887631609,1,0,58.46333486222294,169.67233258889456,3,1,0,1,Likely
36,1,1,19,9187287.754755136,1,0,53.326247683091104,165.81637882385303,3,1,5,10,Less Likely
30,1,1,5,8164616.703193427,1,0,56.056169636793584,176.31204470314532,3,1,0,4,Likely
42,1,0,20,4396663.008082509,1,0,46.05625342495912,177.3520069773649,1,0,5,5,Likely
31,0,2,24,6614609.545627982,1,0,75.87303401281352,181.70643373229527,1,1,0,6,More Likely
42,1,0,24,8633282.797919722,1,0,76.04598495698835,183.8860855409177,1,0,2,6,Likely
51,1,1,20,3373488.173645638,1,1,54.7480801591738,161.6387731584849,1,1,5,3,More Likely
35,0,0,8,4358345.027493704,1,1,54.33645543579451,171.45598056832685,4,0,0,3,Likely
50,1,0,6,8266058.627760251,1,0,59.37348803297621,158.38223758156175,0,1,5,7,Likely
24,0,0,11,4152833.363204554,1,0,45.56256162503146,167.02428803157525,1,0,3,4,Likely
35,0,2,2,3065913.2646883046,1,0,54.77656006199548,172.8842658359545,0,0,3,2,Likely
44,0,2,31,12073521.13583631,1,0,50.34130805156289,163.02747951328772,1,0,0,7,More Likely
31,1,0,27,11089688.72790453,1,0,106.314958823461,208.437860782026,0,1,0,8,Likely
46,1,0,15,10858323.905501658,1,1,57.90447862433322,151.4510869683918,1,1,0,6,More Likely
31,1,1,31,7776594.216097019,1,0,44.18150128383976,152.43896407872177,0,1,0,5,Likely
21,0,1,6,9764689.698276645,1,0,50.8550892309545,168.09206220907492,0,0,0,7,Likely
36,1,1,0,6435542.119607977,1,0,68.49292383851835,176.20447291076658,0,0,0,9,Likely
56,1,1,8,9577834.799016748,1,0,44.877170912220194,139.2307347275915,2,0,0,6,More Likely
15,1,0,15,7783163.52545279,0,0,73.18287773635957,177.63242049921166,0,0,0,7,Less Likely
43,1,1,14,10465157.33246552,1,0,46.68245527924736,169.08123720633878,1,1,4,2,Likely
47,1,0,15,6713149.17391982,1,0,59.538913999458615,162.88247448443437,3,1,5,5,Likely
37,1,1,22,3224147.1190089043,1,0,43.15944273770282,173.06476355931164,3,0,5,1,Likely
50,1,0,6,9187636.597511685,1,0,55.31372764344725,186.9411726176357,0,0,5,4,Likely
33,0,0,15,9659854.135738555,1,0,51.22224311844772,182.05338876600368,0,0,0,2,Less Likely
42,0,1,0,9796678.211026128,1,0,45.017579906653566,178.97065585968534,0,1,0,10,More Likely
35,1,0,24,6149949.444975031,1,0,45.43448118443737,174.8631879937734,4,0,4,8,Likely
23,0,0,20,8867686.945676383,1,0,49.35774675238586,144.3916622208497,4,0,3,8,Likely
42,1,0,0,13554442.088499608,1,0,57.29446048461183,168.269182184828,2,1,5,4,Likely
54,1,1,19,4414979.518743148,1,1,49.963484659966696,161.08647328372862,1,1,2,8,More Likely
48,1,0,21,13213992.108233726,1,0,51.8477189405923,162.6528266673835,4,0,3,5,Likely
46,0,0,16,17573493.902874243,1,0,62.37785698443414,178.2115228189362,2,1,0,7,Likely
23,1,0,16,8020703.525632492,1,0,81.38752569583568,183.2788189733952,2,1,0,7,Likely
42,1,0,26,6645083.280028545,1,0,53.24482938255265,164.55383312697327,1,0,5,8,Likely
21,1,2,26,11655994.082617773,1,0,65.77221372500657,194.4013142539423,1,0,0,8,More Likely
39,0,1,6,23065162.96612419,1,0,55.85649147290301,158.75855163525137,0,0,0,1,Likely
26,1,0,20,7189841.281116203,1,0,49.84149562368043,165.75695466956097,3,1,0,9,Likely
39,1,1,7,7781093.8867118675,1,0,50.28415864736751,163.34365359304715,4,1,5,9,More Likely
37,1,0,8,5769831.40305688,1,0,48.93919546748884,187.9953245758423,3,1,0,9,Likely
40,1,1,3,5215398.282357831,1,0,107.17325242340752,185.22032847643231,0,0,0,3,Likely
29,1,0,31,14469803.57495186,1,0,49.31022364608245,171.56235879589832,2,0,5,7,Likely
27,1,0,31,8801232.230909778,1,0,69.38898857774399,192.69552666254697,2,0,0,8,Likely
42,1,0,14,4799267.621020675,1,0,50.27474059259249,148.8341930799895,4,0,0,2,Likely
48,1,1,30,14386324.344983334,1,1,54.28355033711752,183.26011124011347,2,0,4,6,More Likely
40,0,1,19,9795855.30265169,1,0,46.079935334391806,166.1217676318,3,0,0,1,Likely
49,1,2,0,14230116.365518482,1,1,60.78194085133615,177.61472158597647,0,1,4,6,More Likely
47,0,1,2,5398842.304896733,1,0,56.753585193177415,172.14221646721748,0,0,5,6,Likely
21,1,1,21,13285586.638588022,1,0,71.26532192766946,181.39179824435004,3,1,0,7,More Likely
40,1,0,28,6159369.459556133,1,0,47.2337233640282,140.8590237198204,4,0,0,8,Likely
51,1,1,13,3445753.248877616,1,0,52.99654769542175,162.44398060732627,0,1,5,6,Less Likely
19,1,1,7,9459946.31919426,0,1,58.73515829064564,177.25648659920364,4,0,5,4,Likely
37,1,0,4,6441037.254105428,1,1,51.75377199242071,164.45306206018307,1,0,0,1,Likely
40,1,1,1,7699089.884786854,1,0,59.28187742978372,137.36825083445223,2,0,0,8,Likely
30,1,1,1,8753566.943614993,1,0,55.613101974167485,168.13588405387077,3,0,0,8,Likely
41,1,1,7,5169522.322510487,1,0,82.84439457952874,180.23617989492624,1,0,0,8,Likely
30,0,1,31,5916420.118670879,1,0,57.800864997086784,167.38162447322404,2,0,0,3,Likely
48,1,0,27,12188641.311829092,1,0,47.986127313649554,173.9776074162665,2,1,5,4,More Likely
36,1,1,21,24042763.83678363,1,0,45.223411773072826,155.80267159301735,4,0,0,7,Likely
41,1,0,13,11053340.996736908,1,1,46.25666968203148,168.75256212181833,4,1,0,7,More Likely
32,0,0,13,3055756.290509007,1,0,50.93652927721226,163.54710980008528,3,0,4,9,Likely
40,1,1,8,5868542.643811935,1,1,82.28705277183879,175.8750603879921,2,0,5,6,Likely
51,1,0,7,5153147.230256476,1,0,59.51434732639309,165.68976297927315,0,0,0,3,Likely
39,0,1,26,10581564.120311374,1,0,50.29037897680785,158.47157977034811,4,0,5,1,Less Likely
49,0,1,20,4058998.825543039,1,0,46.87547942351081,161.688450519356,2,1,0,2,Likely
43,1,0,21,4271204.101548275,1,1,54.93021814079501,159.84000629133402,3,1,0,1,More Likely
35,1,1,8,2872001.1849163007,1,1,84.65701377933749,189.748182776576,0,0,5,9,More Likely
37,0,0,20,8368865.252242859,1,0,47.92991782034387,164.2700871466624,2,0,0,4,Likely
26,0,0,7,12742562.206430327,1,0,44.68820055432913,164.05539162164382,3,0,0,10,Likely
42,1,0,15,4764733.373169081,1,0,55.80272069787351,162.05829503017418,2,0,4,2,Likely
37,0,1,2,7924436.319784507,1,0,51.66359377277116,148.177620718922,2,1,0,1,Likely
38,1,0,18,4695881.42862525,1,0,56.71270563013204,167.37728288562462,2,1,0,6,Likely
42,0,0,22,6159798.100694122,1,0,52.2722969433986,167.15156250420532,3,1,5,9,More Likely
46,0,1,0,8060551.14921081,1,0,62.94846233977867,159.43074658876284,2,0,5,5,Likely
30,1,1,15,11069886.418123098,1,0,58.85056340700598,156.33718561904632,0,0,5,1,Likely
50,0,1,9,12205386.616837043,1,0,57.098721791316,158.3909749528284,3,1,5,1,Likely
36,0,1,31,8438205.449325338,1,0,44.77143596532559,154.05035288825735,4,1,3,4,Likely
38,1,1,32,20655537.54748345,1,1,46.3077383759338,157.901765058661,4,0,0,4,More Likely
56,0,1,10,7210191.498114474,1,1,55.34435979128767,152.55770419327493,0,0,4,7,More Likely
61,0,0,25,25411969.11822226,1,0,51.22739735319952,173.75507396251842,1,0,5,5,Likely
35,1,0,6,5667355.839637231,1,0,53.09519316463626,161.66080221066665,2,0,0,7,Likely
42,1,0,16,6154710.755961867,1,0,47.62958884718353,156.069470082101,4,1,0,9,More Likely
35,1,0,33,3774334.266705497,1,0,50.95932624349556,166.39816828055183,1,1,5,5,Likely
50,0,1,11,10523229.600162778,1,0,57.92410451589682,159.2991223132615,0,1,0,10,More Likely
38,0,0,0,2902974.5476145176,1,0,72.013497466488,169.22667188291328,1,0,5,2,Less Likely
33,1,1,17,7000189.383777413,1,0,54.197820255332005,180.81064073891065,1,0,0,3,Likely
38,0,0,4,6875523.56225841,1,0,66.05525993531133,163.78095665188997,3,0,5,4,Less Likely
24,1,1,2,7986805.032542228,1,0,45.96156113738704,151.97513232762523,4,0,0,3,Likely
40,1,0,15,4968844.871613979,1,0,56.77735055397241,168.2875187701982,1,1,5,2,Likely
36,0,0,7,8400168.93638375,1,0,55.33334521702493,172.58476032609013,2,0,0,5,Less Likely
45,1,1,5,7743509.199666047,1,0,52.417992667580414,174.69983923102814,4,0,0,7,Likely
28,0,0,2,13949078.810016328,1,0,63.86848300201835,159.4633357085262,2,1,0,9,Likely
20,1,0,3,7105419.599785983,1,0,67.88917429107454,166.27172682910873,4,1,3,4,Likely
50,1,0,19,9806252.13984045,1,0,59.37279549030092,197.31133866424327,4,1,0,7,More Likely
50,1,1,10,5756171.281783041,1,0,43.70766780474165,155.5675886590034,0,0,5,7,Likely
22,0,1,12,6161934.638610849,1,0,51.51758933911235,177.30852011638217,0,1,4,7,Likely
49,1,1,21,3385182.6135401623,1,0,46.48264803866674,178.19105640505225,1,1,0,5,More Likely
39,1,0,25,5458317.550066623,1,0,62.21976267983936,165.69921320182547,2,0,0,2,Less Likely
46,1,0,3,4676008.260075629,1,0,60.46442732513679,184.0595504538113,2,0,5,1,Likely
40,1,0,3,5234354.07225601,1,0,48.07467885322818,163.21101583781524,4,0,0,3,Likely
51,0,1,2,4716425.466827918,1,1,57.637714994151885,187.973516903172,1,1,3,5,More Likely
49,1,0,21,5192841.375566566,1,0,51.4807235815272,153.7643081644658,2,0,3,3,Likely
40,1,2,11,8362040.482166905,1,1,59.5974605817554,166.9584749334988,1,0,0,5,More Likely
38,0,0,19,5026161.942001814,1,1,49.8148531721265,154.48653959743598,4,0,0,6,Likely
20,1,1,5,3813977.548238123,1,0,56.05978119920892,169.15621887842417,0,0,0,6,Likely
30,1,0,30,8849930.609037187,1,1,46.98667532787311,158.1153527041411,0,0,0,1,Likely
48,1,0,14,7065753.585858789,1,0,51.84834873089079,160.87452523219764,2,0,3,5,Likely
60,1,0,22,5443331.392948238,1,1,48.83596857086321,169.96454022713664,4,1,5,4,More Likely
38,1,0,12,7525904.267155717,1,0,65.3250970778355,169.42961785452133,3,1,3,2,Likely
53,1,0,26,16320157.33217022,1,0,57.16433016356172,169.76515670593514,4,1,3,9,More Likely
